dataset,row_idx,smiles,ring_id,csv_ring_size,n_heavy_atoms,n_rings,n_target_atoms,atom_on_ring_raw,verdict,score_0based,score_1based,0based_all_valid,0based_ring_match,0based_size_match,0based_elements,1based_all_valid,1based_ring_match,1based_size_match,1based_elements
HOMA,3595,CC1=NN(CCOC(C)C)C(=O)[C@@H](C)C1,1,6,15,1,6,"[1, 14, 12, 10, 3, 2]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'N', 'N']",True,,False,"['C', 'C', 'O', 'C', 'N', 'C']"
HOMA,3596,CSCCCN1C(=O)N[C@@H](CO)C1=O,1,5,14,1,5,"[5, 6, 8, 9, 12]",0based,5,1,True,5,True,"['N', 'C', 'N', 'C', 'C']",True,,False,"['C', 'N', 'O', 'N', 'O']"
HOMA,3597,CC(=O)N[C@H](C)COC(=O)[C@H]1CCC(C)(C)C1,1,5,17,1,5,"[10, 11, 12, 13, 16]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['O', 'C', 'C', 'C', 'C']"
HOMA,3598,C[C@H]1CC[C@H](C(=O)N[C@H](C2CCC2)C2CC2)CC1,2,4,18,3,4,"[10, 11, 12, 9]",0based,5,1,True,4,True,"['C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C']"
HOMA,3599,C[C@H]1CC[C@H](C(=O)N[C@H](C2CCC2)C2CC2)CC1,1,6,18,3,6,"[1, 17, 16, 4, 3, 2]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
HOMA,3600,C[C@H]1CC[C@H](C(=O)N[C@H](C2CCC2)C2CC2)CC1,3,3,18,3,3,"[14, 13, 15]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'C', 'C']"
HOMA,3601,CC[C@H](COC)NC(=O)N1CC(F)C1,1,4,14,1,4,"[9, 13, 11, 10]",0based,5,1,True,4,True,"['N', 'C', 'C', 'C']",True,,False,"['O', 'F', 'C', 'N']"
HOMA,3602,CC(C)[C@H](NCC[C@@H](C)F)C1(CO)CCC1,1,4,16,1,4,"[10, 15, 14, 13]",0based,5,1,True,4,True,"['C', 'C', 'C', 'C']",True,,False,"['F', 'C', 'C', 'O']"
HOMA,3603,CO[C@H]1CCC[C@H](C(=O)N2CCSCC2)C1,1,6,16,2,6,"[2, 15, 6, 5, 4, 3]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['O', 'C', 'C', 'C', 'C', 'C']"
HOMA,3604,CO[C@H]1CCC[C@H](C(=O)N2CCSCC2)C1,2,6,16,2,6,"[10, 11, 12, 13, 14, 9]",0based,5,1,True,6,True,"['C', 'C', 'S', 'C', 'C', 'N']",True,,False,"['N', 'C', 'C', 'S', 'C', 'O']"
HOMA,3605,CSC1CC(NC[C@@H]2CCN(C3CC3)C2)C1,1,4,16,3,4,"[2, 15, 4, 3]",0based,5,1,True,4,True,"['C', 'C', 'C', 'C']",True,,False,"['S', 'C', 'C', 'C']"
HOMA,3606,CSC1CC(NC[C@@H]2CCN(C3CC3)C2)C1,2,5,16,3,5,"[8, 7, 14, 10, 9]",0based,5,1,True,5,True,"['C', 'C', 'C', 'N', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C']"
HOMA,3607,CSC1CC(NC[C@@H]2CCN(C3CC3)C2)C1,3,3,16,3,3,"[12, 11, 13]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'N', 'C']"
HOMA,3608,CNC(=O)C[C@@H](C)NC(=O)[C@@H]1CN(C)CCO1,1,6,17,1,6,"[10, 16, 15, 14, 12, 11]",0based,5,1,True,6,True,"['C', 'O', 'C', 'C', 'N', 'C']",True,,False,"['O', 'C', 'C', 'C', 'C', 'C']"
HOMA,3609,CC[C@H](OC)C(=O)N[C@@H]1CC[C@H](CN)C1,1,5,15,1,5,"[8, 9, 10, 11, 14]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['N', 'C', 'C', 'C', 'N']"
HOMA,3610,CC(C)[C@@]1(C)C[C@H]1C(=O)NCC1CCOCC1,2,6,17,2,6,"[12, 13, 14, 15, 16, 11]",0based,5,1,True,6,True,"['C', 'C', 'O', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'O', 'C', 'C']"
HOMA,3611,CC(C)[C@@]1(C)C[C@H]1C(=O)NCC1CCOCC1,1,3,17,2,3,"[3, 5, 6]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'C', 'C']"
HOMA,3612,C#CC(C)(C)N(C)C[C@@H]1CCC(=O)N1,1,5,14,1,5,"[8, 9, 10, 11, 13]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'N']",True,,False,"['C', 'C', 'C', 'C', 'O']"
HOMA,3613,COC1(CNC(=O)N2CCC[C@H](O)C2)CCC1,2,4,17,2,4,"[14, 15, 16, 2]",0based,5,1,True,4,True,"['C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'O']"
HOMA,3614,COC1(CNC(=O)N2CCC[C@H](O)C2)CCC1,1,6,17,2,6,"[8, 9, 10, 11, 13, 7]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'N']",True,,False,"['N', 'C', 'C', 'C', 'O', 'O']"
HOMA,3615,CS(=O)(=O)CC(=O)N[C@]12CCC[C@@H]1CNC2,1,5,16,2,5,"[9, 8, 12, 11, 10]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'N', 'C', 'C', 'C']"
HOMA,3616,CS(=O)(=O)CC(=O)N[C@]12CCC[C@@H]1CNC2,2,5,16,2,5,"[13, 12, 8, 15, 14]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'N']",True,,False,"['C', 'C', 'N', 'N', 'C']"
HOMA,3617,CC[C@H](NC[C@@H]1CCSC1)C(=O)O,1,5,13,1,5,"[5, 6, 7, 8, 9]",0based,5,1,True,5,True,"['C', 'C', 'C', 'S', 'C']",True,,False,"['C', 'C', 'C', 'C', 'S']"
HOMA,3618,C=C[C@H](C)/N=C(/O)N1CCO[C@H](COC)C1,1,6,16,1,6,"[7, 15, 11, 10, 9, 8]",0based,5,1,True,6,True,"['N', 'C', 'C', 'O', 'C', 'C']",True,,False,"['O', 'C', 'O', 'C', 'C', 'N']"
HOMA,3619,CCC(CC)C(=O)N1C[C@H](C)[C@@H](C)C1,1,5,14,1,5,"[7, 8, 9, 11, 13]",0based,5,1,True,5,True,"['N', 'C', 'C', 'C', 'C']",True,,False,"['O', 'N', 'C', 'C', 'C']"
HOMA,3620,CCN1C(=O)CN(C)C1=S,1,5,10,1,5,"[2, 3, 5, 6, 8]",0based,5,1,True,5,True,"['N', 'C', 'C', 'N', 'C']",True,,False,"['C', 'N', 'O', 'C', 'C']"
HOMA,3621,C[C@H](N[C@H](C)C1CNC1)C1CCC1,2,4,13,2,4,"[10, 11, 12, 9]",0based,5,1,True,4,True,"['C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C']"
HOMA,3622,C[C@H](N[C@H](C)C1CNC1)C1CCC1,1,4,13,2,4,"[6, 7, 8, 5]",0based,5,1,True,4,True,"['C', 'N', 'C', 'C']",True,,False,"['C', 'C', 'N', 'C']"
HOMA,3623,CC[C@H](C)NC(=O)CCNC[C@@H]1CC=CCC1,1,6,17,1,6,"[11, 16, 15, 14, 13, 12]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
HOMA,3624,NCC1CCN(C(=O)[C@H]2COCCO2)CC1,1,6,16,2,6,"[2, 15, 14, 5, 4, 3]",0based,5,1,True,6,True,"['C', 'C', 'C', 'N', 'C', 'C']",True,,False,"['C', 'C', 'O', 'C', 'C', 'C']"
HOMA,3625,NCC1CCN(C(=O)[C@H]2COCCO2)CC1,2,6,16,2,6,"[9, 10, 11, 12, 13, 8]",0based,5,1,True,6,True,"['C', 'O', 'C', 'C', 'O', 'C']",True,,False,"['C', 'C', 'O', 'C', 'C', 'O']"
HOMA,3626,N#CCCCNC(=O)O[C@@H]1CCOC1,1,5,14,1,5,"[9, 10, 11, 12, 13]",0based,5,1,True,5,True,"['C', 'C', 'C', 'O', 'C']",True,,False,"['O', 'C', 'C', 'C', 'O']"
HOMA,3627,CC(C)OCCCNCC1CCCCCC1,1,7,16,1,7,"[9, 10, 11, 12, 13, 14, 15]",0based,5,1,True,7,True,"['C', 'C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C', 'C']"
HOMA,3628,CCC(=O)NCCNC[C@@H]1CC[C@@H]2C[C@@H]2C1,1,6,16,2,6,"[9, 15, 14, 12, 11, 10]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
HOMA,3629,CCC(=O)NCCNC[C@@H]1CC[C@@H]2C[C@@H]2C1,2,3,16,2,3,"[13, 12, 14]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'C', 'C']"
HOMA,3630,C=C[C@@H](C)NC(=O)N[C@@H]1CCO[C@H]1C=C,1,5,15,1,5,"[8, 9, 10, 11, 12]",0based,5,1,True,5,True,"['C', 'C', 'C', 'O', 'C']",True,,False,"['N', 'C', 'C', 'C', 'O']"
HOMA,3631,CC1=C(C(=O)N[C@@H](C)CCO)C(=O)OC1(C)C,1,5,17,1,5,"[1, 2, 11, 13, 14]",0based,5,1,True,5,True,"['C', 'C', 'C', 'O', 'C']",True,,False,"['C', 'C', 'O', 'O', 'O']"
HOMA,3632,C[C@@H]1OCC[C@H]1COC(=O)[C@]1(C)CC=CCC1,1,5,17,2,5,"[1, 2, 3, 4, 5]",0based,5,1,True,5,True,"['C', 'O', 'C', 'C', 'C']",True,,False,"['C', 'C', 'O', 'C', 'C']"
HOMA,3633,C[C@@H]1OCC[C@H]1COC(=O)[C@]1(C)CC=CCC1,2,6,17,2,6,"[12, 13, 14, 15, 16, 10]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'O']"
HOMA,3634,C[C@@H]1COCC[C@H]1CNCC(C)(C)C,1,6,14,1,6,"[1, 6, 5, 4, 3, 2]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'O', 'C']",True,,False,"['C', 'C', 'C', 'O', 'C', 'C']"
HOMA,3635,CC(=O)N1CC[C@H](NC(=O)[C@@]2(C)CCOC2)C1,2,5,17,2,5,"[12, 10, 15, 14, 13]",0based,5,1,True,5,True,"['C', 'C', 'C', 'O', 'C']",True,,False,"['C', 'O', 'O', 'C', 'C']"
HOMA,3636,CC(=O)N1CC[C@H](NC(=O)[C@@]2(C)CCOC2)C1,1,5,17,2,5,"[3, 4, 5, 6, 16]",0based,5,1,True,5,True,"['N', 'C', 'C', 'C', 'C']",True,,False,"['O', 'N', 'C', 'C', 'C']"
HOMA,3637,COCC1(CN2CC(=O)N(C)C2)CCC1,2,4,15,2,4,"[12, 13, 14, 3]",0based,5,1,True,4,True,"['C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C']"
HOMA,3638,COCC1(CN2CC(=O)N(C)C2)CCC1,1,5,15,2,5,"[6, 5, 11, 9, 7]",0based,5,1,True,5,True,"['C', 'N', 'C', 'N', 'C']",True,,False,"['N', 'C', 'C', 'O', 'C']"
HOMA,3639,CC(C)[C@H]1CCN1C(=O)N[C@H]1CCC[C@@H](C)C1,2,6,17,2,6,"[11, 12, 13, 14, 16, 10]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'N']"
HOMA,3640,CC(C)[C@H]1CCN1C(=O)N[C@H]1CCC[C@@H](C)C1,1,4,17,2,4,"[3, 6, 5, 4]",0based,5,1,True,4,True,"['C', 'N', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C']"
HOMA,3641,CCOC(=O)C[C@@H](C)N(C)CC[C@@H]1CCOC1,1,5,17,1,5,"[12, 13, 14, 15, 16]",0based,5,1,True,5,True,"['C', 'C', 'C', 'O', 'C']",True,,False,"['C', 'C', 'C', 'C', 'O']"
HOMA,3642,COCCNC(=S)N1CCC[C@H](CC#N)C1,1,6,16,1,6,"[7, 15, 11, 10, 9, 8]",0based,5,1,True,6,True,"['N', 'C', 'C', 'C', 'C', 'C']",True,,False,"['S', 'N', 'C', 'C', 'C', 'N']"
HOMA,3643,CC(C)CC[C@H](C)NS(=O)(=O)CCC1CC1,1,3,16,1,3,"[13, 14, 15]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'C', 'C']"
HOMA,3644,CC(C)(C)O[C@H]1C[C@@H](NCCF)C1(C)C,1,4,15,1,4,"[5, 12, 7, 6]",0based,5,1,True,4,True,"['C', 'C', 'C', 'C']",True,,False,"['O', 'F', 'C', 'C']"
HOMA,3645,NOCC(=O)NCCC[C@@H]1CCCN1,1,5,14,1,5,"[9, 10, 11, 12, 13]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'N']",True,,False,"['C', 'C', 'C', 'C', 'C']"
HOMA,3646,CC[C@@H](NCC[C@H]1CCC(C)(C)CO1)C(=O)O,1,6,17,1,6,"[6, 13, 12, 9, 8, 7]",0based,5,1,True,6,True,"['C', 'O', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
HOMA,3647,CNC(=O)C(=O)N1CCN2CC(F)(F)C[C@H]2C1,2,5,17,2,5,"[10, 9, 15, 14, 11]",0based,5,1,True,5,True,"['C', 'N', 'C', 'C', 'C']",True,,False,"['N', 'C', 'C', 'F', 'C']"
HOMA,3648,CNC(=O)C(=O)N1CCN2CC(F)(F)C[C@H]2C1,1,6,17,2,6,"[6, 16, 15, 9, 8, 7]",0based,5,1,True,6,True,"['N', 'C', 'C', 'N', 'C', 'C']",True,,False,"['O', 'C', 'C', 'C', 'C', 'N']"
HOMA,3649,C[C@@H](O)CS(=O)(=O)CC(=O)NCC1CC1,1,3,15,1,3,"[12, 13, 14]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'C', 'C']"
HOMA,3650,CNC[C@H](C)CNC(=O)C[C@@H]1CC=CCC1,1,6,16,1,6,"[10, 15, 14, 13, 12, 11]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
HOMA,3651,O=C(CNC(=O)[C@H]1CC12CCC2)C1CC1,2,4,15,3,4,"[9, 10, 11, 8]",0based,5,1,True,4,True,"['C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C']"
HOMA,3652,O=C(CNC(=O)[C@H]1CC12CCC2)C1CC1,3,3,15,3,3,"[13, 12, 14]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'C', 'C']"
HOMA,3653,O=C(CNC(=O)[C@H]1CC12CCC2)C1CC1,1,3,15,3,3,"[7, 6, 8]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'O', 'C']"
HOMA,3654,CC(F)(F)CC(=O)NC1CC=CC1,1,5,13,1,5,"[8, 9, 10, 11, 12]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['N', 'C', 'C', 'C', 'C']"
HOMA,3655,CCC[C@@](C)(N)C(=O)N[C@@H](C(=O)O)C1CC1,1,3,16,1,3,"[13, 14, 15]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['O', 'C', 'C']"
HOMA,3656,C[C@@H](CNC(=O)NC[C@H]1CCCO1)N(C)C,1,5,16,1,5,"[8, 9, 10, 11, 12]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'O']",True,,False,"['C', 'C', 'C', 'C', 'C']"
HOMA,3657,C[C@H](C#N)C(=O)N1CCC[C@H](OCC2CC2)C1,1,6,17,2,6,"[6, 16, 10, 9, 8, 7]",0based,5,1,True,6,True,"['N', 'C', 'C', 'C', 'C', 'C']",True,,False,"['O', 'C', 'C', 'C', 'C', 'N']"
HOMA,3658,C[C@H](C#N)C(=O)N1CCC[C@H](OCC2CC2)C1,2,3,17,2,3,"[14, 13, 15]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'C', 'C']"
HOMA,3659,COCC1CN(C(=O)N[C@H]2CCC[C@@H](C)C2)C1,2,6,17,2,6,"[10, 11, 12, 13, 15, 9]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'N']"
HOMA,3660,COCC1CN(C(=O)N[C@H]2CCC[C@@H](C)C2)C1,1,4,17,2,4,"[3, 16, 5, 4]",0based,5,1,True,4,True,"['C', 'C', 'N', 'C']",True,,False,"['C', 'C', 'C', 'C']"
HOMA,3661,C[C@@H]1COC[C@@H]1NC(=O)[C@@H]1CCCCC1(C)C,2,6,17,2,6,"[10, 11, 12, 13, 14, 9]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'O']"
HOMA,3662,C[C@@H]1COC[C@@H]1NC(=O)[C@@H]1CCCCC1(C)C,1,5,17,2,5,"[1, 2, 3, 4, 5]",0based,5,1,True,5,True,"['C', 'C', 'O', 'C', 'C']",True,,False,"['C', 'C', 'C', 'O', 'C']"
HOMA,3663,CSC1(CN2CC[C@H](C)[C@@H](C)C2)CCC1,2,4,15,2,4,"[12, 13, 14, 2]",0based,5,1,True,4,True,"['C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'S']"
HOMA,3664,CSC1(CN2CC[C@H](C)[C@@H](C)C2)CCC1,1,6,15,2,6,"[5, 6, 7, 9, 11, 4]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'N']",True,,False,"['N', 'C', 'C', 'C', 'C', 'C']"
HOMA,3665,COC1(C(=O)N2CC(O)(C(C)C)C2)CC1,1,4,15,2,4,"[6, 7, 12, 5]",0based,5,1,True,4,True,"['C', 'C', 'C', 'N']",True,,False,"['N', 'C', 'C', 'O']"
HOMA,3666,COC1(C(=O)N2CC(O)(C(C)C)C2)CC1,2,3,15,2,3,"[13, 2, 14]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'O', 'C']"
HOMA,3667,C[C@@H]1CN(C(=O)CC2CCNCC2)C[C@H]1C,2,6,16,2,6,"[8, 9, 10, 11, 12, 7]",0based,5,1,True,6,True,"['C', 'C', 'N', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'N', 'C', 'C']"
HOMA,3668,C[C@@H]1CN(C(=O)CC2CCNCC2)C[C@H]1C,1,5,16,2,5,"[1, 2, 3, 13, 14]",0based,5,1,True,5,True,"['C', 'C', 'N', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C']"
HOMA,3669,CCC[C@@H](C(=O)NC[C@@H]1CCN(C)C1)C(C)C,1,5,17,1,5,"[8, 9, 10, 11, 13]",0based,5,1,True,5,True,"['C', 'C', 'C', 'N', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C']"
HOMA,3670,O=C(NCC1CCC1)N[C@H]1CCCCNC1=O,1,4,17,2,4,"[5, 6, 7, 4]",0based,5,1,True,4,True,"['C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C']"
HOMA,3671,O=C(NCC1CCC1)N[C@H]1CCCCNC1=O,2,7,17,2,7,"[10, 9, 15, 14, 13, 12, 11]",0based,5,1,True,7,True,"['C', 'C', 'C', 'N', 'C', 'C', 'C']",True,,False,"['C', 'N', 'N', 'C', 'C', 'C', 'C']"
HOMA,3672,CC1(C(=O)N[C@@H]2C[C@@H]3OCCC[C@H]32)COC1,1,4,16,3,4,"[6, 7, 12, 5]",0based,5,1,True,4,True,"['C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'N']"
HOMA,3673,CC1(C(=O)N[C@@H]2C[C@@H]3OCCC[C@H]32)COC1,3,4,16,3,4,"[13, 14, 15, 1]",0based,5,1,True,4,True,"['C', 'O', 'C', 'C']",True,,False,"['C', 'C', 'O', 'C']"
HOMA,3674,CC1(C(=O)N[C@@H]2C[C@@H]3OCCC[C@H]32)COC1,2,6,16,3,6,"[8, 9, 10, 11, 12, 7]",0based,5,1,True,6,True,"['O', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'O', 'C', 'C', 'C', 'C']"
HOMA,3675,CN(C[C@H]1CCC[C@H]1O)C(=O)[C@@H]1CCCN1,1,5,16,2,5,"[4, 3, 7, 6, 5]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C']"
HOMA,3676,CN(C[C@H]1CCC[C@H]1O)C(=O)[C@@H]1CCCN1,2,5,16,2,5,"[12, 11, 15, 14, 13]",0based,5,1,True,5,True,"['C', 'C', 'N', 'C', 'C']",True,,False,"['C', 'O', 'C', 'C', 'C']"
HOMA,3677,C[C@@H]1CCCCN1N=C1CCC[C@@H]1C(C)(C)C#N,2,5,18,2,5,"[9, 8, 12, 11, 10]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'N', 'C', 'C', 'C']"
HOMA,3678,C[C@@H]1CCCCN1N=C1CCC[C@@H]1C(C)(C)C#N,1,6,18,2,6,"[1, 6, 5, 4, 3, 2]",0based,5,1,True,6,True,"['C', 'N', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
HOMA,3679,NC(=O)CC1(CN[C@H]2CC[C@@H]2C2CCC2)CC1,1,4,17,3,4,"[8, 9, 10, 7]",0based,5,1,True,4,True,"['C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'N']"
HOMA,3680,NC(=O)CC1(CN[C@H]2CC[C@@H]2C2CCC2)CC1,2,4,17,3,4,"[12, 13, 14, 11]",0based,5,1,True,4,True,"['C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C']"
HOMA,3681,NC(=O)CC1(CN[C@H]2CC[C@@H]2C2CCC2)CC1,3,3,17,3,3,"[15, 4, 16]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'C', 'C']"
HOMA,3682,OCC[C@H]1CCCN1C[C@@H]1CC1(Cl)Cl,1,5,14,2,5,"[3, 4, 5, 6, 7]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'N']",True,,False,"['C', 'C', 'C', 'C', 'C']"
HOMA,3683,OCC[C@H]1CCCN1C[C@@H]1CC1(Cl)Cl,2,3,14,2,3,"[10, 9, 11]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'C', 'C']"
HOMA,3684,C#CCO[C@H](C)C(=O)N(CC)C[C@H]1CCOC1,1,5,17,1,5,"[12, 13, 14, 15, 16]",0based,5,1,True,5,True,"['C', 'C', 'C', 'O', 'C']",True,,False,"['C', 'C', 'C', 'C', 'O']"
HOMA,3685,C=C[C@H](O)C(=O)N1CCCC2(CCCCC2)C1,2,6,17,2,6,"[11, 12, 13, 14, 15, 10]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
HOMA,3686,C=C[C@H](O)C(=O)N1CCCC2(CCCCC2)C1,1,6,17,2,6,"[6, 16, 10, 9, 8, 7]",0based,5,1,True,6,True,"['N', 'C', 'C', 'C', 'C', 'C']",True,,False,"['O', 'C', 'C', 'C', 'C', 'N']"
HOMA,3687,CCOC[C@@H](NC(=O)CC1OCCO1)C(C)C,1,5,17,1,5,"[9, 10, 11, 12, 13]",0based,5,1,True,5,True,"['C', 'O', 'C', 'C', 'O']",True,,False,"['C', 'C', 'O', 'C', 'C']"
HOMA,3688,C=C[C@@H](CC)CC(=O)NC[C@@H]1CCCN1CC,1,5,17,1,5,"[10, 11, 12, 13, 14]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'N']",True,,False,"['C', 'C', 'C', 'C', 'C']"
HOMA,3689,CCS(=O)(=O)C[C@@H](C(N)=S)C1CCCC1,1,5,15,1,5,"[10, 11, 12, 13, 14]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['S', 'C', 'C', 'C', 'C']"
HOMA,3690,O=C1C[C@H]2C[C@@H]1[C@H](C(=O)N[C@@H]1CC[C@H]1O)C2,3,5,16,3,5,"[4, 3, 15, 6, 5]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'O', 'C', 'C']"
HOMA,3691,O=C1C[C@H]2C[C@@H]1[C@H](C(=O)N[C@@H]1CC[C@H]1O)C2,1,4,16,3,4,"[11, 12, 13, 10]",0based,5,1,True,4,True,"['C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'N']"
HOMA,3692,O=C1C[C@H]2C[C@@H]1[C@H](C(=O)N[C@@H]1CC[C@H]1O)C2,2,5,16,3,5,"[1, 2, 3, 4, 5]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['O', 'C', 'C', 'C', 'C']"
HOMA,3693,CS[C@H]1CC[C@H](N(C)C(=O)N[C@H](C)CN)C1,1,5,16,1,5,"[2, 3, 4, 5, 15]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['S', 'C', 'C', 'C', 'N']"
HOMA,3694,C=CCONC(=O)N[C@@H](COC)[C@@H]1CCCO1,1,5,17,1,5,"[12, 13, 14, 15, 16]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'O']",True,,False,"['C', 'C', 'C', 'C', 'C']"
HOMA,3695,CC(C)(C)CNC(=O)[C@@H]1C[C@@H]1C(F)F,1,3,14,1,3,"[8, 9, 10]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['O', 'C', 'C']"
HOMA,3696,O=C(CC1CCC1)OCCO,1,4,11,1,4,"[3, 6, 5, 4]",0based,5,1,True,4,True,"['C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C']"
HOMA,3697,CC(C)(CC(=O)O)C(=O)OCC1(C#N)CC1,1,3,16,1,3,"[11, 14, 15]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'N', 'C']"
HOMA,3698,CCCC[C@@H](C)C(=O)NCC[C@H]1CCCNC1,1,6,17,1,6,"[11, 16, 15, 14, 13, 12]",0based,5,1,True,6,True,"['C', 'C', 'N', 'C', 'C', 'C']",True,,False,"['C', 'N', 'C', 'C', 'C', 'C']"
HOMA,3699,CC1(C)O[C@@H]2[C@H](O1)[C@@H]1C[C@H]2NC1=O,2,5,13,3,5,"[8, 7, 5, 4, 9]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'O', 'C', 'O', 'C']"
HOMA,3700,CC1(C)O[C@@H]2[C@H](O1)[C@@H]1C[C@H]2NC1=O,1,5,13,3,5,"[1, 3, 4, 5, 6]",0based,5,1,True,5,True,"['C', 'O', 'C', 'C', 'O']",True,,False,"['C', 'C', 'O', 'C', 'C']"
HOMA,3701,CC1(C)O[C@@H]2[C@H](O1)[C@@H]1C[C@H]2NC1=O,3,5,13,3,5,"[8, 7, 11, 10, 9]",0based,5,1,True,5,True,"['C', 'C', 'C', 'N', 'C']",True,,False,"['C', 'O', 'N', 'C', 'C']"
