dataset,row_idx,smiles,ring_id,csv_ring_size,n_heavy_atoms,n_rings,n_target_atoms,atom_on_ring_raw,verdict,score_0based,score_1based,0based_all_valid,0based_ring_match,0based_size_match,0based_elements,1based_all_valid,1based_ring_match,1based_size_match,1based_elements
NICS,2773,COC(=O)CN1C[C@@H]2CCC[C@@H](N)[C@H]2C1,1,5,15,2,5,"[5, 6, 7, 13, 14]",0based,5,1,True,5,True,"['N', 'C', 'C', 'C', 'C']",True,,False,"['C', 'N', 'C', 'N', 'C']"
NICS,2774,COC(=O)CN1C[C@@H]2CCC[C@@H](N)[C@H]2C1,2,6,15,2,6,"[8, 9, 10, 11, 13, 7]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'N', 'C']"
NICS,2775,CC(C)CNC(=O)NCC1(C(=O)O)CC1,1,3,15,1,3,"[9, 13, 14]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'O', 'C']"
NICS,2776,CC#CCN1CC(N(C)C(=O)[C@@H]2CC2(F)F)C1,2,3,17,2,3,"[12, 11, 13]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'O', 'C']"
NICS,2777,CC#CCN1CC(N(C)C(=O)[C@@H]2CC2(F)F)C1,1,4,17,2,4,"[4, 16, 6, 5]",0based,5,1,True,4,True,"['N', 'C', 'C', 'C']",True,,False,"['C', 'F', 'C', 'N']"
NICS,2778,CCOC[C@H](O)CN[C@H]1CCC[C@@H]1CCF,1,5,16,1,5,"[8, 9, 10, 11, 12]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['N', 'C', 'C', 'C', 'C']"
NICS,2779,CC[C@H](NC(=O)[C@@](C)(O)COC)[C@@H]1CCCO1,1,5,17,1,5,"[12, 13, 14, 15, 16]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'O']",True,,False,"['C', 'C', 'C', 'C', 'C']"
NICS,2780,CCN(CC(C)=O)C(=O)CN(C)C(=O)C1CC1,1,3,17,1,3,"[14, 15, 16]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['O', 'C', 'C']"
NICS,2781,CC(C)CCN(C)S(=O)(=O)[C@H]1CCCNC1,1,6,16,1,6,"[10, 15, 14, 13, 12, 11]",0based,5,1,True,6,True,"['C', 'C', 'N', 'C', 'C', 'C']",True,,False,"['O', 'N', 'C', 'C', 'C', 'C']"
NICS,2782,C=CCNC(=O)NC[C@@H]1CCOC[C@H]1C,1,6,15,1,6,"[8, 13, 12, 11, 10, 9]",0based,5,1,True,6,True,"['C', 'C', 'C', 'O', 'C', 'C']",True,,False,"['C', 'C', 'O', 'C', 'C', 'C']"
NICS,2783,NC(=O)CONC(=O)/C=C/CN1CCOCC1,1,6,17,1,6,"[11, 16, 15, 14, 13, 12]",0based,5,1,True,6,True,"['N', 'C', 'C', 'O', 'C', 'C']",True,,False,"['C', 'C', 'O', 'C', 'C', 'N']"
NICS,2784,CCCN1C[C@@H](C(=O)O[C@@H](C#N)CC)CC1=O,1,5,17,1,5,"[3, 4, 5, 14, 15]",0based,5,1,True,5,True,"['N', 'C', 'C', 'C', 'C']",True,,False,"['C', 'N', 'C', 'C', 'C']"
NICS,2785,C#CCCCNC(=O)[C@@H]1CCCN1C1CC1,2,3,16,2,3,"[14, 13, 15]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'N', 'C']"
NICS,2786,C#CCCCNC(=O)[C@@H]1CCCN1C1CC1,1,5,16,2,5,"[8, 9, 10, 11, 12]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'N']",True,,False,"['O', 'C', 'C', 'C', 'C']"
NICS,2787,CC[C@H](N[C@@H]1CCC[C@@H]2OCC[C@H]21)C(=O)OC,2,5,17,2,5,"[9, 8, 12, 11, 10]",0based,5,1,True,5,True,"['O', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'O']"
NICS,2788,CC[C@H](N[C@@H]1CCC[C@@H]2OCC[C@H]21)C(=O)OC,1,6,17,2,6,"[4, 12, 8, 7, 6, 5]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['N', 'C', 'C', 'C', 'C', 'C']"
NICS,2789,CC(C)C[C@@H]1C[C@H]1C(=O)N1CCCC1,1,3,14,2,3,"[4, 5, 6]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'C', 'C']"
NICS,2790,CC(C)C[C@@H]1C[C@H]1C(=O)N1CCCC1,2,5,14,2,5,"[10, 9, 13, 12, 11]",0based,5,1,True,5,True,"['C', 'N', 'C', 'C', 'C']",True,,False,"['N', 'O', 'C', 'C', 'C']"
NICS,2791,CC1CCN(CC(=O)N[C@@H]2CCOC2)CC1,2,5,16,2,5,"[10, 9, 13, 12, 11]",0based,5,1,True,5,True,"['C', 'C', 'C', 'O', 'C']",True,,False,"['C', 'N', 'O', 'C', 'C']"
NICS,2792,CC1CCN(CC(=O)N[C@@H]2CCOC2)CC1,1,6,16,2,6,"[1, 15, 14, 4, 3, 2]",0based,5,1,True,6,True,"['C', 'C', 'C', 'N', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
NICS,2793,CC[C@@H](F)C(=O)N[C@H]1[C@@H]2CN(CC#N)C[C@@H]21,1,3,16,2,3,"[7, 8, 15]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['N', 'C', 'C']"
NICS,2794,CC[C@@H](F)C(=O)N[C@H]1[C@@H]2CN(CC#N)C[C@@H]21,2,5,16,2,5,"[9, 8, 15, 14, 10]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'N']",True,,False,"['C', 'C', 'C', 'N', 'C']"
NICS,2795,CO[C@H](C(=O)OCCN1CCOCC1)C1CC1,2,3,17,2,3,"[15, 14, 16]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'C', 'C']"
NICS,2796,CO[C@H](C(=O)OCCN1CCOCC1)C1CC1,1,6,17,2,6,"[9, 10, 11, 12, 13, 8]",0based,5,1,True,6,True,"['C', 'C', 'O', 'C', 'C', 'N']",True,,False,"['N', 'C', 'C', 'O', 'C', 'C']"
NICS,2797,COC(=O)[C@@H]1CN(CCCCCCN)C[C@H]1C,1,5,17,1,5,"[4, 5, 6, 14, 15]",0based,5,1,True,5,True,"['C', 'C', 'N', 'C', 'C']",True,,False,"['O', 'C', 'C', 'N', 'C']"
NICS,2798,COC(=O)[C@H](C)N[C@@H](C)CC1CC1,1,3,13,1,3,"[10, 11, 12]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'C', 'C']"
NICS,2799,CCO[C@@H](C)C(=O)N1CC(S(C)(=O)=O)C1,1,4,15,1,4,"[7, 14, 9, 8]",0based,5,1,True,4,True,"['N', 'C', 'C', 'C']",True,,False,"['O', 'O', 'C', 'N']"
NICS,2800,CCO[C@H](C)C(=O)N1CCCC2(C1)OCCO2,2,5,17,2,5,"[13, 11, 16, 15, 14]",0based,5,1,True,5,True,"['O', 'C', 'O', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'O']"
NICS,2801,CCO[C@H](C)C(=O)N1CCCC2(C1)OCCO2,1,6,17,2,6,"[7, 12, 11, 10, 9, 8]",0based,5,1,True,6,True,"['N', 'C', 'C', 'C', 'C', 'C']",True,,False,"['O', 'C', 'C', 'C', 'C', 'N']"
NICS,2802,C[C@H](C(=O)NC1CCCC1)N(C)CCN,1,5,15,1,5,"[5, 6, 7, 8, 9]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['N', 'C', 'C', 'C', 'C']"
NICS,2803,CC(=O)N[C@H](C)C(=O)NC[C@H]1CCSC1,1,5,15,1,5,"[10, 11, 12, 13, 14]",0based,5,1,True,5,True,"['C', 'C', 'C', 'S', 'C']",True,,False,"['C', 'C', 'C', 'C', 'S']"
NICS,2804,C[C@H](O)CCCN1CCC[C@@H]2CCC[C@H]21,2,5,15,2,5,"[11, 10, 14, 13, 12]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C']"
NICS,2805,C[C@H](O)CCCN1CCC[C@@H]2CCC[C@H]21,1,6,15,2,6,"[6, 14, 10, 9, 8, 7]",0based,5,1,True,6,True,"['N', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'N']"
NICS,2806,CC(C)CN1CC[C@](C)(NC(=O)C(C)(C)F)C1,1,5,17,1,5,"[4, 5, 6, 7, 16]",0based,5,1,True,5,True,"['N', 'C', 'C', 'C', 'C']",True,,False,"['C', 'N', 'C', 'C', 'F']"
NICS,2807,CC(C)(CN1CCCC1)NC(=O)OC1CCC1,2,4,17,2,4,"[14, 15, 16, 13]",0based,5,1,True,4,True,"['C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'O']"
NICS,2808,CC(C)(CN1CCCC1)NC(=O)OC1CCC1,1,5,17,2,5,"[5, 4, 8, 7, 6]",0based,5,1,True,5,True,"['C', 'N', 'C', 'C', 'C']",True,,False,"['N', 'C', 'C', 'C', 'C']"
NICS,2809,C[C@@H]1[C@@H](C(=O)O)CCN1C(=O)CN1CCCC1,1,5,17,2,5,"[1, 2, 6, 7, 8]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'N']",True,,False,"['C', 'C', 'O', 'C', 'C']"
NICS,2810,C[C@@H]1[C@@H](C(=O)O)CCN1C(=O)CN1CCCC1,2,5,17,2,5,"[13, 12, 16, 15, 14]",0based,5,1,True,5,True,"['C', 'N', 'C', 'C', 'C']",True,,False,"['N', 'C', 'C', 'C', 'C']"
NICS,2811,CC#CCSC[C@@H]1CCC2(CCCCC2)O1,1,5,16,2,5,"[6, 7, 8, 9, 15]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'O']",True,,False,"['C', 'C', 'C', 'C', 'C']"
NICS,2812,CC#CCSC[C@@H]1CCC2(CCCCC2)O1,2,6,16,2,6,"[10, 11, 12, 13, 14, 9]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
NICS,2813,O=C(O)[C@H]1CCN(CCC(F)(F)F)C1,1,5,14,1,5,"[3, 4, 5, 6, 13]",0based,5,1,True,5,True,"['C', 'C', 'C', 'N', 'C']",True,,False,"['O', 'C', 'C', 'C', 'F']"
NICS,2814,CC1=NO[C@H](C(=O)NC[C@@H]2CCC[C@H](O)C2)C1,1,5,17,2,5,"[1, 2, 3, 4, 16]",0based,5,1,True,5,True,"['C', 'N', 'O', 'C', 'C']",True,,False,"['C', 'C', 'N', 'O', 'C']"
NICS,2815,CC1=NO[C@H](C(=O)NC[C@@H]2CCC[C@H](O)C2)C1,2,6,17,2,6,"[10, 11, 12, 13, 15, 9]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'O', 'C']"
NICS,2816,CCC(C)(C)OCC(=O)OC1CC(C)C1,1,4,15,1,4,"[10, 14, 12, 11]",0based,5,1,True,4,True,"['C', 'C', 'C', 'C']",True,,False,"['O', 'C', 'C', 'C']"
NICS,2817,C[C@H](O)CC(C)(C)CN[C@@H](C)C1CCC1,1,4,15,1,4,"[11, 14, 13, 12]",0based,5,1,True,4,True,"['C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C']"
NICS,2818,C=CCCC[C@H](N)C(=O)NC1CCC(N)CC1,1,6,17,1,6,"[10, 16, 15, 13, 12, 11]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['N', 'C', 'N', 'C', 'C', 'C']"
NICS,2819,C/C=C(\CC)C(=O)N1CCN(C)C(=O)C1(C)C,1,6,17,1,6,"[7, 14, 12, 10, 9, 8]",0based,5,1,True,6,True,"['N', 'C', 'C', 'N', 'C', 'C']",True,,False,"['O', 'O', 'C', 'C', 'C', 'N']"
NICS,2820,C[C@H](OC(=O)C[C@@H]1CCC[C@@H]1C)C(=O)O,1,5,15,1,5,"[6, 7, 8, 9, 10]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C']"
NICS,2821,C[C@@H]1CN(CC(=O)N(C)C)C[C@H](CO)O1,1,6,15,1,6,"[1, 14, 11, 10, 3, 2]",0based,5,1,True,6,True,"['C', 'O', 'C', 'C', 'N', 'C']",True,,False,"['C', 'O', 'C', 'C', 'C', 'C']"
NICS,2822,CCC[C@@H](CC)NC(=O)N1CCC[C@@H]1CCC,1,5,17,1,5,"[9, 10, 11, 12, 13]",0based,5,1,True,5,True,"['N', 'C', 'C', 'C', 'C']",True,,False,"['O', 'N', 'C', 'C', 'C']"
NICS,2823,C=CCOCC(=O)N(C)CCOCC1CC1,1,3,16,1,3,"[13, 14, 15]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'C', 'C']"
NICS,2824,COC[C@H](OC)C(=O)N1CC[C@@H](CO)[C@@H]1C,1,5,16,1,5,"[8, 9, 10, 11, 14]",0based,5,1,True,5,True,"['N', 'C', 'C', 'C', 'C']",True,,False,"['O', 'N', 'C', 'C', 'O']"
NICS,2825,CCN(C)C(=O)NC(C1CC1)C1CC1,2,3,14,2,3,"[12, 11, 13]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'C', 'C']"
NICS,2826,CCN(C)C(=O)NC(C1CC1)C1CC1,1,3,14,2,3,"[9, 8, 10]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'C', 'C']"
NICS,2827,CON=CC(=O)NC[C@@]1(C)CC1(Cl)Cl,1,3,14,1,3,"[8, 10, 11]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'C', 'C']"
NICS,2828,C[C@H]1CCCCC1=NN[C@H]1CCCOC1,1,6,15,2,6,"[1, 6, 5, 4, 3, 2]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
NICS,2829,C[C@H]1CCCCC1=NN[C@H]1CCCOC1,2,6,15,2,6,"[10, 11, 12, 13, 14, 9]",0based,5,1,True,6,True,"['C', 'C', 'C', 'O', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'O', 'N']"
NICS,2830,CO[C@@H]1CC[C@H](N(C)CC(C)(C)O)C1,1,5,14,1,5,"[2, 3, 4, 5, 13]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['O', 'C', 'C', 'C', 'O']"
NICS,2831,CC[C@@H]1CCCC[C@@H]1C(=O)O[C@H]1CCOC1=O,2,5,17,2,5,"[12, 11, 15, 14, 13]",0based,5,1,True,5,True,"['C', 'C', 'C', 'O', 'C']",True,,False,"['C', 'O', 'O', 'C', 'C']"
NICS,2832,CC[C@@H]1CCCC[C@@H]1C(=O)O[C@H]1CCOC1=O,1,6,17,2,6,"[2, 7, 6, 5, 4, 3]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
NICS,2833,C[C@@H]1C[C@H](C(=O)N2CCN(C)C(=O)C2)CO1,1,5,16,2,5,"[1, 2, 3, 14, 15]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'O']",True,,False,"['C', 'C', 'C', 'C', 'C']"
NICS,2834,C[C@@H]1C[C@H](C(=O)N2CCN(C)C(=O)C2)CO1,2,6,16,2,6,"[7, 8, 9, 11, 13, 6]",0based,5,1,True,6,True,"['C', 'C', 'N', 'C', 'C', 'N']",True,,False,"['N', 'C', 'C', 'C', 'O', 'O']"
NICS,2835,CC(C)(C)OC(=O)N[C@H]1C[C@@H]([S@@](C)(=N)=O)C1,1,4,16,1,4,"[8, 15, 10, 9]",0based,5,1,True,4,True,"['C', 'C', 'C', 'C']",True,,False,"['N', 'O', 'C', 'C']"
NICS,2836,CNCCN(C)C(=O)N[C@@H]1CC12CCNCC2,1,3,17,2,3,"[9, 10, 11]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['N', 'C', 'C']"
NICS,2837,CNCCN(C)C(=O)N[C@@H]1CC12CCNCC2,2,6,17,2,6,"[12, 13, 14, 15, 16, 11]",0based,5,1,True,6,True,"['C', 'C', 'N', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'N', 'C', 'C']"
NICS,2838,COCCC(=O)NC1(C(=O)O)CCCC1,1,5,15,1,5,"[7, 11, 12, 13, 14]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['N', 'O', 'C', 'C', 'C']"
NICS,2839,CO[C@@H]1[C@H](C)[C@@H](NC2CCCCC2)C1(C)C,1,4,16,2,4,"[2, 13, 5, 3]",0based,5,1,True,4,True,"['C', 'C', 'C', 'C']",True,,False,"['O', 'C', 'C', 'C']"
NICS,2840,CO[C@@H]1[C@H](C)[C@@H](NC2CCCCC2)C1(C)C,2,6,16,2,6,"[8, 9, 10, 11, 12, 7]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'N']"
NICS,2841,O=C(NC1(C2CC2)CC1)[C@@H]1CCSC1,2,3,14,3,3,"[7, 3, 8]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'N', 'C']"
NICS,2842,O=C(NC1(C2CC2)CC1)[C@@H]1CCSC1,1,3,14,3,3,"[5, 4, 6]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'C', 'C']"
NICS,2843,O=C(NC1(C2CC2)CC1)[C@@H]1CCSC1,3,5,14,3,5,"[10, 9, 13, 12, 11]",0based,5,1,True,5,True,"['C', 'C', 'C', 'S', 'C']",True,,False,"['C', 'C', 'S', 'C', 'C']"
NICS,2844,C=C/C=C\CCN[C@@](C)(C(=O)OC)C1CC1,1,3,16,1,3,"[13, 14, 15]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'C', 'C']"
NICS,2845,C[C@@H]1C[C@H](C)N(C(=O)[C@@H]2C[C@H]2C)C[C@@H]1CN,2,3,16,2,3,"[9, 8, 10]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'O', 'C']"
NICS,2846,C[C@@H]1C[C@H](C)N(C(=O)[C@@H]2C[C@H]2C)C[C@@H]1CN,1,6,16,2,6,"[1, 13, 12, 5, 3, 2]",0based,5,1,True,6,True,"['C', 'C', 'C', 'N', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
NICS,2847,O/N=C1/CCC[C@@H]1N1CCCC1,1,5,12,2,5,"[2, 3, 4, 5, 6]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['N', 'C', 'C', 'C', 'C']"
NICS,2848,O/N=C1/CCC[C@@H]1N1CCCC1,2,5,12,2,5,"[8, 7, 11, 10, 9]",0based,5,1,True,5,True,"['C', 'N', 'C', 'C', 'C']",True,,False,"['N', 'C', 'C', 'C', 'C']"
NICS,2849,CC[C@@H](CCO)NC(=O)[C@@H]1CCCC(F)(F)C1,1,6,17,1,6,"[9, 16, 13, 12, 11, 10]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['O', 'F', 'C', 'C', 'C', 'C']"
NICS,2850,CNC[C@@H](C)NC(=O)N1CCSC[C@@H](C)C1,1,7,16,1,7,"[8, 9, 10, 11, 12, 13, 15]",0based,5,1,True,7,True,"['N', 'C', 'C', 'S', 'C', 'C', 'C']",True,,False,"['O', 'N', 'C', 'C', 'S', 'C', 'C']"
NICS,2851,CCOC[C@H](NC[C@H]1CN(C)C(=O)O1)C(C)C,1,5,17,1,5,"[7, 8, 9, 11, 13]",0based,5,1,True,5,True,"['C', 'C', 'N', 'C', 'O']",True,,False,"['C', 'C', 'C', 'C', 'O']"
NICS,2852,CC[C@@H]1CC[C@@H](C)N(C(=O)NCC2CCC2)C1,2,4,17,2,4,"[13, 14, 15, 12]",0based,5,1,True,4,True,"['C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C']"
NICS,2853,CC[C@@H]1CC[C@@H](C)N(C(=O)NCC2CCC2)C1,1,6,17,2,6,"[2, 16, 7, 5, 4, 3]",0based,5,1,True,6,True,"['C', 'C', 'N', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
NICS,2854,CC[C@@H](O)CC(=O)N1CC[C@@H](C)C(F)(F)C1,1,6,16,1,6,"[7, 15, 12, 10, 9, 8]",0based,5,1,True,6,True,"['N', 'C', 'C', 'C', 'C', 'C']",True,,False,"['O', 'F', 'C', 'C', 'C', 'N']"
NICS,2855,COC(=O)[C@@H]1CN(CC[C@H]2CCOC2)C[C@H]1C,1,5,17,2,5,"[4, 5, 6, 14, 15]",0based,5,1,True,5,True,"['C', 'C', 'N', 'C', 'C']",True,,False,"['O', 'C', 'C', 'C', 'C']"
NICS,2856,COC(=O)[C@@H]1CN(CC[C@H]2CCOC2)C[C@H]1C,2,5,17,2,5,"[10, 9, 13, 12, 11]",0based,5,1,True,5,True,"['C', 'C', 'C', 'O', 'C']",True,,False,"['C', 'C', 'O', 'C', 'C']"
NICS,2857,CC(C)CCCNC(=O)[C@H]1CC(F)(F)CN1,1,5,16,1,5,"[9, 10, 11, 14, 15]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'N']",True,,False,"['O', 'C', 'C', 'F', 'C']"
NICS,2858,CC[C@@H]1CCCC[C@H]1N(C)C(=O)C1=C(C)CCC1,2,5,18,2,5,"[13, 12, 17, 16, 15]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'O', 'C', 'C', 'C']"
NICS,2859,CC[C@@H]1CCCC[C@H]1N(C)C(=O)C1=C(C)CCC1,1,6,18,2,6,"[2, 7, 6, 5, 4, 3]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
NICS,2860,CN1CCN(C(=O)[C@@H](N)C(C)(C)C)CC1,1,6,15,1,6,"[1, 14, 13, 4, 3, 2]",0based,5,1,True,6,True,"['N', 'C', 'C', 'N', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'N']"
NICS,2861,CC[C@H](O)CCCN[C@H](C)[C@H]1CCOC1,1,5,15,1,5,"[10, 11, 12, 13, 14]",0based,5,1,True,5,True,"['C', 'C', 'C', 'O', 'C']",True,,False,"['C', 'C', 'C', 'C', 'O']"
NICS,2862,C[C@@H]1CN(C(=O)CCCF)CCN(C2CC2)C1,2,3,17,2,3,"[14, 13, 15]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'N', 'C']"
NICS,2863,C[C@@H]1CN(C(=O)CCCF)CCN(C2CC2)C1,1,7,17,2,7,"[1, 2, 3, 10, 11, 12, 16]",0based,5,1,True,7,True,"['C', 'C', 'N', 'C', 'C', 'N', 'C']",True,,False,"['C', 'C', 'C', 'F', 'C', 'C', 'C']"
NICS,2864,N[C@H]1C[C@H](NC(=O)C[C@H]2CCCS2(=O)=O)C1,1,4,16,2,4,"[1, 15, 3, 2]",0based,5,1,True,4,True,"['C', 'C', 'C', 'C']",True,,False,"['N', 'O', 'C', 'C']"
NICS,2865,N[C@H]1C[C@H](NC(=O)C[C@H]2CCCS2(=O)=O)C1,2,5,16,2,5,"[9, 8, 12, 11, 10]",0based,5,1,True,5,True,"['C', 'C', 'S', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C']"
NICS,2866,CCC[C@H](C)N1CC[C@@H](C(=O)O)[C@H](F)C1,1,6,15,1,6,"[5, 14, 12, 8, 7, 6]",0based,5,1,True,6,True,"['N', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'F', 'O', 'C', 'C', 'N']"
NICS,2867,C[C@H]1OCC[C@]1(O)CNC(=O)NC(C)(C)C,1,5,16,1,5,"[1, 2, 3, 4, 5]",0based,5,1,True,5,True,"['C', 'O', 'C', 'C', 'C']",True,,False,"['C', 'C', 'O', 'C', 'C']"
NICS,2868,C[C@@H]1CCN(C(=O)C2(N)CCCC2)C[C@H](C)O1,2,5,17,2,5,"[9, 7, 12, 11, 10]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['N', 'O', 'C', 'C', 'C']"
NICS,2869,C[C@@H]1CCN(C(=O)C2(N)CCCC2)C[C@H](C)O1,1,7,17,2,7,"[1, 2, 3, 4, 13, 14, 16]",0based,5,1,True,7,True,"['C', 'C', 'C', 'N', 'C', 'C', 'O']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C', 'C']"
NICS,2870,CC[C@H](CSC)NC(=O)N1CCOCC1,1,6,15,1,6,"[9, 14, 13, 12, 11, 10]",0based,5,1,True,6,True,"['N', 'C', 'C', 'O', 'C', 'C']",True,,False,"['O', 'C', 'O', 'C', 'C', 'N']"
NICS,2871,CC[C@@H](CS(=O)(=O)N[C@@H]1C=CCC1)OC,1,5,15,1,5,"[8, 9, 10, 11, 12]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['N', 'C', 'C', 'C', 'C']"
NICS,2872,C[C@@H](C(=O)N(C)C1CN(CC#N)C1)C1CCC1,2,4,17,2,4,"[14, 15, 16, 13]",0based,5,1,True,4,True,"['C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C']"
NICS,2873,C[C@@H](C(=O)N(C)C1CN(CC#N)C1)C1CCC1,1,4,17,2,4,"[7, 8, 12, 6]",0based,5,1,True,4,True,"['C', 'N', 'C', 'C']",True,,False,"['C', 'C', 'N', 'C']"
NICS,2874,C#CCC(C)(C)C(=O)N[C@H]1CCO[C@@H](C)C1,1,6,16,1,6,"[9, 15, 13, 12, 11, 10]",0based,5,1,True,6,True,"['C', 'C', 'C', 'O', 'C', 'C']",True,,False,"['N', 'C', 'O', 'C', 'C', 'C']"
NICS,2875,C[C@H]1COC[C@@H]1NC1CCN(C2CCC2)CC1,3,4,17,3,4,"[12, 13, 14, 11]",0based,5,1,True,4,True,"['C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'N']"
NICS,2876,C[C@H]1COC[C@@H]1NC1CCN(C2CCC2)CC1,1,5,17,3,5,"[1, 2, 3, 4, 5]",0based,5,1,True,5,True,"['C', 'C', 'O', 'C', 'C']",True,,False,"['C', 'C', 'C', 'O', 'C']"
NICS,2877,C[C@H]1COC[C@@H]1NC1CCN(C2CCC2)CC1,2,6,17,3,6,"[8, 9, 10, 15, 16, 7]",0based,5,1,True,6,True,"['C', 'C', 'N', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'N']"
NICS,2878,C[C@H]1C[C@@](C)(C(=O)O)C[C@@]12NC(=O)NC2=O,1,5,16,2,5,"[1, 2, 3, 8, 9]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'O', 'C']"
NICS,2879,C[C@H]1C[C@@](C)(C(=O)O)C[C@@]12NC(=O)NC2=O,2,5,16,2,5,"[10, 9, 14, 13, 11]",0based,5,1,True,5,True,"['N', 'C', 'C', 'N', 'C']",True,,False,"['C', 'C', 'N', 'O', 'N']"
